YYYY-MM-DD hh:mm:ss	Bx(nT)	By(nT)
2003-10-31 21:53:00	106.17	-30.00
2003-10-31 21:54:00	105.87	-30.50
2003-10-31 21:55:00	101.87	-28.20
2003-10-31 21:56:00	101.77	-27.60
2003-10-31 21:57:00	99.77	-24.90
2003-10-31 21:58:00	97.87	-21.50
2003-10-31 21:59:00	96.97	-17.80
2003-10-31 22:00:00	96.77	-15.30
2003-10-31 22:01:00	95.87	-12.70
2003-10-31 22:02:00	96.17	-8.70
2003-10-31 22:03:00	98.77	-5.60
2003-10-31 22:04:00	98.97	-1.80
2003-10-31 22:05:00	99.97	0.70
2003-10-31 22:06:00	102.87	1.30
2003-10-31 22:07:00	106.37	0.10
2003-10-31 22:08:00	109.27	0.10
2003-10-31 22:09:00	114.07	-1.00
2003-10-31 22:10:00	118.77	-2.90
2003-10-31 22:11:00	120.77	-4.40
2003-10-31 22:12:00	122.27	-4.60
2003-10-31 22:13:00	121.87	-4.80
2003-10-31 22:14:00	121.57	-4.50
2003-10-31 22:15:00	118.37	-3.90
2003-10-31 22:16:00	119.27	-3.70
2003-10-31 22:17:00	118.17	-4.50
2003-10-31 22:18:00	113.97	-4.00
2003-10-31 22:19:00	113.87	-5.40
2003-10-31 22:20:00	115.77	-8.10
2003-10-31 22:21:00	116.77	-7.00
2003-10-31 22:22:00	117.47	-7.50
2003-10-31 22:23:00	117.57	-9.80
2003-10-31 22:24:00	114.87	-12.10
2003-10-31 22:25:00	112.67	-13.40
2003-10-31 22:26:00	111.77	-13.80
2003-10-31 22:27:00	109.97	-13.50
2003-10-31 22:28:00	108.67	-13.70
2003-10-31 22:29:00	108.37	-14.10
2003-10-31 22:30:00	107.57	-14.20
2003-10-31 22:31:00	105.17	-13.00
2003-10-31 22:32:00	102.77	-12.90
2003-10-31 22:33:00	100.77	-12.20
2003-10-31 22:34:00	100.97	-11.40
2003-10-31 22:35:00	103.57	-12.30
2003-10-31 22:36:00	105.87	-11.80
2003-10-31 22:37:00	108.67	-13.90
2003-10-31 22:38:00	109.07	-14.10
2003-10-31 22:39:00	109.77	-14.80
2003-10-31 22:40:00	108.37	-15.90
2003-10-31 22:41:00	107.57	-16.70
2003-10-31 22:42:00	106.77	-17.60
2003-10-31 22:43:00	105.27	-18.10
2003-10-31 22:44:00	104.77	-19.00
2003-10-31 22:45:00	104.37	-17.80
2003-10-31 22:46:00	103.37	-16.80
2003-10-31 22:47:00	103.07	-16.10
2003-10-31 22:48:00	102.57	-14.90
2003-10-31 22:49:00	102.47	-13.90
2003-10-31 22:50:00	104.37	-13.90
2003-10-31 22:51:00	105.77	-13.90
2003-10-31 22:52:00	108.07	-13.80
2003-10-31 22:53:00	109.57	-13.40
2003-10-31 22:54:00	109.47	-13.00
2003-10-31 22:55:00	111.97	-14.40
2003-10-31 22:56:00	111.27	-15.20
2003-10-31 22:57:00	110.47	-15.00
2003-10-31 22:58:00	109.77	-14.40
2003-10-31 22:59:00	109.07	-14.20
2003-10-31 23:00:00	108.57	-14.20
2003-10-31 23:01:00	106.07	-15.00
2003-10-31 23:02:00	103.27	-15.60
2003-10-31 23:03:00	100.97	-17.10
2003-10-31 23:04:00	98.47	-17.60
2003-10-31 23:05:00	96.37	-17.90
2003-10-31 23:06:00	95.67	-16.90
2003-10-31 23:07:00	95.07	-16.20
2003-10-31 23:08:00	95.57	-15.70
2003-10-31 23:09:00	95.77	-16.70
2003-10-31 23:10:00	95.77	-17.70
2003-10-31 23:11:00	95.97	-17.30
2003-10-31 23:12:00	94.87	-16.80
2003-10-31 23:13:00	96.47	-16.60
2003-10-31 23:14:00	98.17	-19.20
2003-10-31 23:15:00	98.67	-19.60
2003-10-31 23:16:00	97.47	-18.50
2003-10-31 23:17:00	97.07	-18.80
2003-10-31 23:18:00	96.37	-17.90
2003-10-31 23:19:00	95.07	-15.90
2003-10-31 23:20:00	94.17	-15.70
2003-10-31 23:21:00	93.07	-15.50
2003-10-31 23:22:00	92.47	-13.80
2003-10-31 23:23:00	92.37	-12.20
2003-10-31 23:24:00	93.07	-11.70
2003-10-31 23:25:00	93.87	-11.50
2003-10-31 23:26:00	91.87	-10.80
2003-10-31 23:27:00	90.77	-10.00
2003-10-31 23:28:00	88.17	-8.20
2003-10-31 23:29:00	84.17	-6.20
2003-10-31 23:30:00	81.77	-4.60
2003-10-31 23:31:00	80.17	-3.80
2003-10-31 23:32:00	78.27	-3.90
2003-10-31 23:33:00	78.47	-3.60
2003-10-31 23:34:00	81.07	-2.60
2003-10-31 23:35:00	81.47	-2.60
2003-10-31 23:36:00	83.57	-4.30
2003-10-31 23:37:00	85.47	-6.60
2003-10-31 23:38:00	88.57	-8.40
2003-10-31 23:39:00	87.87	-6.80
2003-10-31 23:40:00	84.77	-5.80
2003-10-31 23:41:00	82.77	-2.60
2003-10-31 23:42:00	83.47	0.90
2003-10-31 23:43:00	86.67	1.90
2003-10-31 23:44:00	86.87	2.20
2003-10-31 23:45:00	87.87	3.20
2003-10-31 23:46:00	86.57	5.30
2003-10-31 23:47:00	86.57	7.30
2003-10-31 23:48:00	86.07	10.50
2003-10-31 23:49:00	88.57	12.50
2003-10-31 23:50:00	89.57	14.30
2003-10-31 23:51:00	91.57	17.70
2003-10-31 23:52:00	94.07	19.80
2003-10-31 23:53:00	96.77	20.40
2003-10-31 23:54:00	98.27	21.90
2003-10-31 23:55:00	100.27	24.50
2003-10-31 23:56:00	102.77	26.40
2003-10-31 23:57:00	105.57	26.70
2003-10-31 23:58:00	109.27	25.20
2003-10-31 23:59:00	112.87	24.00
